,id,text,account_id,n,1,2,3,4,5
44,167308343327731713,"—Oye, ¿me prestas tu baño? —Si ¿Necesitas papel higiénico? —No te preocupes, solo me quiero tomar unas fotos para mi perfil. ",132679073,1,1,0,1,0,1
45,473939923175624704, ¿QHèEé TíèEënêé èLLáà QèEë nóHOò tènNGgàä yHOóòò?  La primaria terminada.,229144847,1,1,0,1,0,0
46,293784434686173186,- ¿Y el novio hija? - ¿Y los dientes abuela?,118161896,0,0,3,2,0,2
47,329053016370061312,"—Hola perra, ¿Cómo estás?  —¡No me digas así! *Le da una cachetada*   —Oh que fuerza, debe ser por .",142482558,1,0,0,0,2,1
48,446666488020090880,"Escuchar a alguien hablar y pensar: ""deja de mentir"".",229144847,7,2,0,1,0,0
49,38267496129773569,Hoy comer mole... Y mañana hacer pescado... Pescado del toallero... by @nutri_mona  ,132679073,3,0,0,0,0,0
50,46706966692757505,ABURRIDORA: Persona que habla cuando queremos que escuche. -Ambrose Bierce  ,132679073,3,0,0,0,0,0
51,68783766973329409,Errar es de humanos dijo el pato y se bajó de la gallina. Perdonar es divino dijo la gallina y salió corriendo detrás del pato. ,132679073,0,2,0,0,1,0
52,495585586376609793,La capacidad que tengo para molestar cuando me aburro es impresionante,118161896,2,0,1,0,0,0
53,380507346822496256,"RT @MuyCuriosoES: Microsoft gasta más atendiendo llamadas de sus usuarios con problemas, que produciendo sus programas.",142482558,4,0,0,0,0,0
54,227567666188124160,"Aunque ustedes no lo crean, se necesita ser muy inteligente para escribir tanta pendejada. O_o",574848706,5,0,0,0,1,0
55,445803245902913536,Yo también acabo riéndome cuando intento hacerme el dormido.,1518218509,2,0,0,1,0,1
56,31813963616354304,"Los hombres son excelentes cocineros. Con 2 huevos, 1 salchicha y un poco de leche, llenan la panza de una mujer por 9 meses by @edwinxs",174450359,0,2,0,0,1,0
57,388061616496861184,Típico : Leer el mismo mensajes miles de veces y aun no saber que contestar.,142482558,9,0,0,0,0,0
58,448125276191342593,"De niños todos éramos amigos, hasta que llegaba la hora de la piñata.",1518218509,6,1,1,2,0,0
59,466453011037171713,—Antes de fusilarlo ¿quiere decir algo? —Sí. Algo ¡JAJAJÁ! —¿Divertido? —Vertido ¡JAJAJAJAJÁ! —¡DISPAREEEN! —¡SPAREEEN! ¡JAJAJAJAJAJÁ!,229144847,0,1,0,1,1,0
60,31054687696322561,"No estoy en contra de que haya mujeres feas, pero ¿por qué todas viven en esta cuidad?   ",132679073,2,1,0,0,1,0
61,460088430823632896,Típico: Ir por la calle y sonreirle a un recuerdo que se cruzó por tu mente.,297164177,3,1,0,0,0,0
62,447865951073992704,"—¿Eres un Pokémon? —No, ¿por qué? —Pokéstasmuybuena —¿Eres soltero y virgen, verdad? —Y maestro Pokémon también.",229144847,1,1,1,0,2,0
63,235898587156983808,"—¿Te pusieron brackets? —NOOO PENDEJO, vino MTV y me enchulo la boca. JaaJaa",574848706,0,1,0,2,0,1
64,456682989645070336,Típico: Salir de casa sin peinarte y sonreír porque sabes que igual eres guapo.,297164177,5,1,1,0,0,0
65,281513038329290753,"- ¿Cómo van los estudios? - ¿Podemos hablar de otra cosa? -Ok, ¿y el novio? -Bueno los profesores no son muy buenos que digamos…",118161896,0,1,2,0,0,1
66,19106590841896960,"Tras revisar al esposo, el Dr dice a la mujer: -El aspecto de su marido no me gusta -A mi tampoco pero es bueno con mis hijos!",174450359,0,0,1,1,1,1
67,366941756987678723,Todos los días me levanto con más sueño que cuando me fui a dormir,118161896,2,2,1,0,0,0
68,360193421371117569,"Si el físico no importa, ¿Por que tomaron enserio a Newton?",142482558,0,0,1,1,1,0
69,290239213956374529,"-Hola, ¿con la fabrica de fieles? -Si -Hagan más, porque ya quedamos pocos",118161896,1,2,1,1,1,0
70,457401290578882560,—¿No te cansas de dormir? —Ni que durmiera corriendo.,1518218509,0,1,2,2,1,1
71,239408108747771905,Típico: Te levantas de noche para ir al baño y corres lo más veloz que puedes para que el fantasma no te alcance :(,574848706,1,0,2,0,0,1
72,230864908823166976,"Colombia, No voten por pesar, o por que los haga reir, Voten Por que su conciencia lo diga, Mateo Tiene talento por favor Oscar a el 6565",574848706,6,0,0,0,0,0
73,227567434805166080,—Tengo frío. —Pero si es verano. —Pero hace frío... —Pero si hace 40 grados. —¡ABRÁZAME IDIOTA!,574848706,2,2,1,0,1,3
74,287638085326499840,¿Alcohólico yo? JAJAJAJAJA ¡Para nada! Cada año solo bebo en 2 ocasiones: Cuando es mi cumpleaños y cuando no lo es.,118161896,0,0,2,1,2,0
75,468582548374036481,"Oye, hija, ¿Trabajas en Monsters Inc.? No Mamá, ¿Por qué? ¿Y ese monstruo? ¡Mamá!, deja en paz a mi novio.  ¡33:12! ¡Tenemos un 33:12!.",229144847,0,0,0,2,1,0
76,146402306429161473,"Nueva promoción de Microsoft: Con tu Windows 7, de regalo 3 botones de RESET de repuesto.  ",132679073,1,0,1,1,0,0
77,200729848946241536,¡Nada es imposible! ¿No han visto como Bob Esponja hace una fogata bajo el agua?,574848706,2,0,0,0,1,0
78,73570429498966017,El amor es el único deporte que no se suspende por falta de luz... ,132679073,2,0,0,1,0,0
79,464697268843843584,"Típico: Mi profesora siempre decía: ""ese grupito de allá atrás se me separa""",1518218509,2,0,0,1,0,0
80,109057170770886658,"-Como te llamas? -Anastasia, y me dicen Ana, tu? -Catalina, y me dicen Cata, y tu? -Penélope, pero no tengo apodo! by @DuendeUrbano",132679073,0,0,0,1,1,1
81,393431046068244480,"Si en las cajas de cigarrillos en vez de fotos de muertos pusieran: ""Estás ayudando al gobierno con $5"", todos dejarían de fumar.",132679073,2,0,0,0,1,0
82,220578573679988736, La gente se detenga a saludarme.,574848706,3,0,0,0,0,0
83,457420536943898624,"Voy a estudiar, Oh una mosca Voy a estudiar, Tengo un WhatsApp Voy a estudiar, Primero me baño Voy a estudiar, pff ya es tarde, mañana",229144847,4,1,0,1,1,0
84,55680418426535936,"Un pistolero enojado dice a otro: -Oye, que tu andas diciendo que nosotros nos besamos? -No -Entonces nos vieron! by @rodrydi ",132679073,0,0,1,0,1,1
85,477231706655584256,"-Me vuelves a decir gorda y te dejo -No, mi amor, piensa en el bebé -¿Cual bebé? -Ah, ¿No estás embarazada?",132679073,0,0,1,1,1,0
86,167688513070956545,"Entrevista de trabajo: -¿Cúanto voy a cobrar? -Por ahora 200 y más adelante 700 -Bueno, pues volveré más adelante. ",132679073,0,0,1,0,1,2
87,392666900380921856,"-Oye, ¿a ti te ayudan a sentarte? -No, me siento sola -¡LO SABÍA! Sabía que aún me extrañabas.",132679073,1,0,0,0,1,2
88,447409645636698112,Un buen amigo es el que te da consejos durante horas sabiendo que no los vas a seguir.,229144847,3,0,0,0,1,0
89,292317591098249218,"-Hola, ¿cómo te llamas? -María de los Ángeles, ¿y vos? -Pedro de New York",118161896,0,2,0,1,0,0
90,286538207137505280,"-Te amo -Tranquila, ya se te va a pasar…",118161896,1,1,0,0,1,0
91,471047247560724480,La verdadera siesta es cuando te levantas y no te acordas ni del nombre de tu mamá,118161896,3,0,0,0,0,0
92,453824930673483776,"Escuchar los pasos de tu mamá, bloquear el celular y hacerte el dormido.",297164177,8,0,0,0,0,0
93,390459624928735232,RT @ceramicascaribe: En  sabemos que quieres darle el mejor hogar posible a tu familia y nosotros queremos que lo tengas,142482558,3,0,0,0,0,0
94,48493582004400128,"-Mami, ¿hay gelatinaa? -No hija, solo hay i latina e y griega... by @Jkay282  ",132679073,0,2,0,1,0,0
95,326017554701238273,"Admítelo, tu también dijiste: ""Mamá, si me compras esto, nunca mas te vuelvo a pedir nada""",142482558,2,0,0,0,0,1
96,317735932348493824,"-Hola, perdón por el retraso -No te preocupes, sé que naciste así. ¿Pero por qué llegaste tarde?",118161896,0,0,0,0,1,2
97,314385303718752256,"Los débiles toman venganza, los fuertes perdonan, pero los más inteligentes simplemente ignoran. BUEN DIA",118161896,2,1,0,0,0,0
98,298824427741786112,"Mi viejo me dice ""tráeme rápido el coso que está en el coso"" y yo no entiendo y corro en círculos persiguiéndome la cola.",142482558,1,1,0,0,0,1
99,423880715353481216,"- ¿Qué estas tomando? -Agua, mamá -A ver... Esto no es agua, es vino - ¡ALABADO SEA EL SEÑOR!",118161896,0,1,0,0,1,2
100,451536424588685312,"Típico : Contestar ""¿Qué?"" para tener tiempo de pensar una respuesta creíble.",229144847,2,0,1,1,0,0
101,285075036820353025,"Si amas a alguien, drógalo con cloroformo y átalo en tu cama. Si se queda, es tuyo; si logra huir, dispárale mientras corre.",118161896,0,0,2,0,1,0
102,80440796876255233,Esperar que un famoso te dé reply en Twitter es tan difícil como pedir un autógrafo a la salida de un concierto. ,132679073,1,2,0,0,0,0
103,483462963068960768,"- ¡Ayuda, se perdió mi hija! - ¿Cómo se llama? -Esperanza - ¡IMPOSIBLE! La esperanza es lo último que se pierde.",118161896,0,2,0,0,0,1
104,48546015917260800,"Un matrimonio se reune en el cielo: -Querido, qué bueno encontrarte -Querido nada, era hasta que la muerte los separe! by @JoViRosHer",132679073,1,0,0,0,2,0
105,298917990756413440,"-911, ¿cuál es su emergencia? -Sígame la corriente, es que está pasando mi ex a mi lado... JAJAJA SÍ ¡YO TAMBIÉN TE AMO AMOR!",118161896,0,1,2,1,0,1
106,82640763850207232,"2 amigas sentadas en el parque: -Ana, aquel tipo te está viendo las pantaletas -Será a ti porque yo no traigo! ",132679073,0,0,1,2,0,0
107,471674280900452353,"Subir las escaleras a oscuras, dar un paso con un escalón imaginario y casi matarte :(",1518218509,3,0,0,0,0,0
108,343892407244427266,Ir al cine y comerse todo antes de que comience la película.,142482558,4,0,0,0,0,0
109,495388546341957632,"Las zorras presumen tener a muchos hombres tras de ellas, es obvio pues todo lo que esta en oferta y barato siempre atrae muchos clientes.",124053720,2,1,0,1,0,0
110,464751893038632961,"El Profesor dice ""Grupos de 3"" y siempre sale uno a decir: ¿Se puede uno de 4 profesor?.",124053720,1,1,1,0,1,1
111,477229073463132160,RT @MichelPesquera: Quién anda en Vancouver. .. me siento solo por acá,229144847,2,1,0,0,0,0
112,453101965367451648,Limpiar tu cuarto: 1% limpieza. 30% quejarse. 69% jugar con lo que vas encontrando.,1518218509,8,0,2,1,1,0
113,321466101282246658,"-Puedo hablar con los animales - ¿En serio? ¿Qué te dicen? -No sé, no los entiendo.",118161896,0,0,0,3,0,0
114,444340034804514818,"Amistad nivel: Con tan sólo mirarse, saber de quien se están burlando.",229144847,9,0,0,0,1,0
115,43871286304321536,Con los años mi Juan se ha vuelto en una fiera en la cama -¿Te hace el amor salvajemente? -No... se mea para marcar su territorio,132679073,1,0,1,0,1,1
116,89414042971672577,"-Papá, el entrenador me dijo que conmigo el gol era seguro! -Qué bueno hijo! -Ni tanto, soy el portero... ",132679073,1,0,1,2,0,0
117,228291055089504257,Había un niño tan feo pero tan feo que sus papás le amarraban un trozo de carne al cuello para que el perro jugara con el...,574848706,1,0,1,1,0,1
118,446465354014134272,"Típico: Ir a la tienda golpeando con la rodilla, el envase del refresco.",229144847,12,0,0,0,0,0
119,493455817593454593,Típico: estás saliendo con alguien y de repente aparece hasta tu ex del kínder.,124053720,3,0,0,0,0,0
120,450470223120846848,Sinónimos de felicidad: -Comer -Dormir -Alcohol -Dinero -Música -Amigos,1518218509,6,1,1,0,0,0
121,209341710252257280,"No creas en quien dice quererte, sino en quien lucha por tenerte...  ",574848706,3,0,0,0,0,0
122,272063757960761344,Nueva meta de esta generación: Llegar virgen a la primera comunión.,132679073,2,0,0,0,3,0
123,467648554455285760,"RT @SoloDeMujer: No te rindas, recuerda que muchas veces la última llave es la que abre la puerta.",1518218509,4,0,1,0,0,0
124,446517042397466624,Lo mejor de dormir es dormir.,1518218509,5,2,1,0,1,0
125,473513248646393856,"RT @FraseSexual: De acuerdo con el Instituto Kinsey, la erección de pene más corta, fue registrada en tan solo 4.5 centímetros",1518218509,2,0,1,0,0,0
126,325801433108733952,"Los domingos se hicieron para comer tarde, dormir todo el día y quejarse porque mañana es lunes.",142482558,4,0,0,0,0,0
127,304255058378371072,Yo también pienso que he hecho bien el examen hasta que le pregunto a los demás sus respuestas.,142482558,4,1,0,1,0,0
128,469991193003053056,"—Me cae mal
—¿La conoces?
—No, pero me cae mal.",124053720,3,0,0,0,0,0
129,296698726762831873,"-Te amo &lt;3 -Yo ya casi &lt;2,9999",118161896,2,1,0,0,0,0
130,220895867056558081,"En la vida existen momentos incomparables, cosas inexplicables y personas inolvidables",574848706,4,0,0,0,0,0
131,446038980409049089,Cuando te bañas: 75% pensar o cantar. 25% bañarte.,1518218509,9,0,1,1,0,0
132,338436380101332993,"—Cuando estoy aburrido de hablar con alguien digo: ""Jajajaja! Sí"", para cortar la conversación. —¿En serio? —Jajajaja! Sí.",142482558,1,0,0,2,0,0
133,496888602736205824,"RT @RealidadEnfrase: ""Una cosa es perdonar y otra muy diferente volver a confiar.""",124053720,9,0,0,0,0,0
134,291191881419862017,"Dios nunca pone a alguien en tu vida sin ninguna razón. Algún día, sabremos por qué lo hizo. BUEN DIA",118161896,3,0,2,0,0,0
135,61903397804183554,"Estamos en ciudad GOTICA: Sin gotica de luz, sin gotica de agua, sin gotica de seguridad. Atte. El Guasón de Sabaneta by @camilotorre",132679073,0,0,0,3,0,0
136,211299327149211648,@PitufoFilosofon A veces lo malo sucede para que puedas agradecer por todo lo bueno que te da la vida.,574848706,3,0,0,0,0,0
137,35075171337375744,Un hombre dice: Tengo tanta hambre que me comería un helicóptero... Y un marica a su lado: tucutucutucutucutucu,174450359,1,1,0,0,0,1
138,447717406815694849,Típico: Despertar de una siesta y no saber si mirar la hora o el calendario.,229144847,6,1,0,1,0,0
139,337061370711396353,"-Le robé un beso que me dejo sin aliento -Pero contame, ¿Cómo fue? -Le robé el beso y luego me dio un golpe en el estómago :(",118161896,1,0,0,2,1,0
140,445528672938647552,TIpico: Ir por la calle. Saludar a alguien. Que no te devuelva el saludo. Pensar... A ÉSTE YA NO LE SALUDO MÁS.,1518218509,2,0,1,1,0,0
141,463377806714359810,Decir que es una larga historia para no contarla.,124053720,6,1,0,0,0,0
142,216742890691506180, Sexy And Know It - LMFAO,574848706,5,0,0,0,0,0
143,454054037520777216,"—Doctor, doctor, no puedo recordar nada. —¿Desde cuándo tiene este problema? —¿Cuál problema?",229144847,0,1,0,1,1,0
144,302091678880256000,La gente lo llama día de San Valentín. Yo lo llamo jueves.,118161896,1,0,0,1,1,0
145,331599898740916225,RT @CiseProgresa: El entorno y los consumidores se han transformado completamente y los que estén preparados para adaptarse liderarán el nu…,142482558,3,0,0,0,0,0
146,300070687270395904,"Por esas abuelas que no aceptan un ""no quiero más"" como respuesta.",118161896,1,0,0,1,1,0
147,467812173172195329,"Típico: Ir a la casa de tu amigo y que su madre te tome como ejemplo de buen comportamiento, cuando eres peor que él.",297164177,2,1,0,0,0,1
148,468313779621474304,"Si te dice fea, es porque eres guapa, nadie le dice fea a una fea.",229144847,3,0,0,0,0,2
149,389216648952946688,Mirar el celular cuando no quieres saludar a alguien.,142482558,4,0,0,0,0,0
150,446255181701718017,Matar mentalmente a quien no soportas.,229144847,3,0,0,0,0,0
151,372384727115632640,"Todos tenemos una canción que nos hace llorar, sonreír y recordar. ¿Cuál es la tuya?",142482558,3,0,0,0,0,0
152,318757173385625600,"—Tienes clase, hijo. —Gracias, mamá, soy un caballero. —Tienes clase mañana. Ya duérmete, pendejo.",142482558,1,0,1,1,0,1
153,458080072855867392,Yo + ? = Ni se te ocurra hablarme.,297164177,4,0,0,0,0,0
154,314191662110867458,"Mi novio tiene sexo con muchas, para cuando este conmigo ser el mejor. Lo sé, me ama!.",142482558,2,0,1,0,0,0
155,479684491397824512,- ¿Y la dieta? -Me la comí :(,118161896,1,0,0,3,0,0
156,132647042555199488,"A QUE NO SABES LEER EN INGLES... Lee esto rápido: (Teen, Go, Pick, A, Son, In, My, Cool, Low) Excelente! Te felicito. ",132679073,3,0,0,0,1,0
157,319190466224586753,¿FELICIDAD?... Felicidad es darle la vuelta a la almohada y seguir durmiendo del lado frío.,142482558,2,1,0,0,0,0
158,100251953988243456,¿Cuál es la enfermedad del 1 + 2? El ESTRESS ,132679073,1,0,0,1,1,0
159,283682273730125824,"-Papá, hoy me habló una chica - ¿Si? ¿Y qué te dijo? -La base de datos de virus ha sido actualizada.",118161896,0,1,1,1,0,0
160,454740543973498880,"—Hey, mi mamá quiere ser tu suegra. —Uy, la mía quería ser cantante y tampoco se le hizo. —Ay :(",297164177,0,1,2,0,2,0
161,287354942472216576,"- ¿Fumaste marihuana? - ¡No, papá! Te juro que... -Idiota, ¡soy tu perro! -Jajaja Firulay me asustaste :(",118161896,1,1,0,0,0,1
162,296743479709687808,-Quiero ser más que tu amiga -Ayyy ♥ que lindo. ¿Y que queres ser? -Quiero ser tu  'hermana' en Facebook.,118161896,0,2,3,0,0,0
163,471341343889838081,"Mi mamá también piensa que no la valoro, pero lo que no sabes es que yo por ella daría la vida.",297164177,4,0,0,0,0,0
164,444767905599610881,"Personas que son más falsas que un ""Hoy sí me duermo temprano"".",229144847,5,0,1,1,0,0
165,475819546264485888,A la cuenta de 3 decimos lo que sentimos Ok 1...2...3 ¡Lo que sentimos! ¡Te am...sentimos!,1518218509,2,0,1,0,0,2
166,454169838319988737,Ojalá tuviera por la noche el sueño que tengo por las mañana :(,297164177,4,0,0,0,0,0
167,302945666370514945,No hay photoshop que te arregle el cerebro... Entérate.,142482558,3,0,0,0,0,0
168,317720794367148032,-Creo que soy muy neurótico - ¿Y eso? - ¿Y ESO QUE IDIOTA? ¿ME ESTÁS CUESTIONANDO?,118161896,0,0,0,2,2,0
169,303521139093807104,"—¿Tienes tarjetas que digan Para mi único y verdadero amor♥? —Sí, claro joven ¿quiere una? —No, deme ocho...",142482558,0,1,1,1,2,0
170,42392362810474497,¿Por qué el soltero está siempre delgado y el casado gordo? --&gt;,132679073,3,1,0,0,0,0
171,448854421523271680,Típico : Esa sonrisa diabólica que tratas de esconder cuando algo sale bien.,1518218509,2,0,0,1,0,0
172,449608936279134208,"—Windows, apágate. —¿Qué hago? ¿Me apago, me suspendo o me reinicio? —¡Que te apagues! —""Instalando actualizaciones 1 de 60...""",1518218509,3,1,1,2,1,2
173,455856200039428096,"—Dr, Yo quiero vivir 100 años —¿Fuma? —NO —¿Toma? —NO —¿Parrandea? —NO —¿Tiras mucho? —NO —¿Entonces para que carajo quiere vivir tanto?",229144847,2,0,0,3,0,0
174,289205473691959297,Mis padres me dijeron que deje de ver películas y lea más. Así que... Puse Subtítulos,118161896,1,0,0,0,2,0
175,326522579655462912,"RT @NewBirdVe: El momento del dia más apropiado para ir a comprar zapatos es durante la tarde, porque los pies están hinchados …",142482558,4,0,0,0,0,0
176,482946447684284416,Con auriculares: No me hables. Sin auriculares: No me hables.,1518218509,1,1,1,0,1,0
177,472593432448618496,"—Bueno, ¿Con quién quiere hablar?
—Contigo.
—Déjeme se lo paso, ¡TIGO, TE HABLAN! 
—No, pero... 
—Ya viene. 
—Espera... 
—Hola, habla Tigo.",124053720,0,2,0,0,0,1
178,217836331324276737,Ammmm sera que COMCEL y TELMEX se unificaron?? Mmmm... !!Claro!!,574848706,3,0,1,1,0,0
179,456099046021529602,"— Ya le dimos muchas vueltas, esto no puede continuar. — Pero yo te amo. — Señor, ya bájese del carrusel, no sea ridículo. — Ay. :(",229144847,0,0,0,0,1,2
180,480560820351299585,"Odio
la
gente
que
en
whatsapp
a
cada
palabra
que
pone
le
da
a
enviar
y
no
lo
pone
todo
junto.

RT si tu también odias que escriban así",124053720,3,0,0,0,0,1
181,458937436496617472,"Me voy a disfrazar de ""Se me perdió el celular"", eso si que da miedo.",1518218509,3,0,0,0,1,0
182,470323372803366912,"-¿Me haces un favor? 
-Depende si me tengo que mover o no.",124053720,2,0,1,2,0,0
183,297353686986936321,Algunos hombres tienen su barriga cervecera como cementerio: dándole sombra al muerto.,142482558,2,1,0,0,0,1
184,394633423811133440,Viernes. *Cierras los ojos*. *Abres los ojos*. Noche de domingo.,118161896,4,0,0,0,0,0
185,306218652649259009,"Si nunca le dijiste a tu hermano menor que era adoptado, fracasaste como hermano.",142482558,3,0,0,0,0,0
186,383441117733068800,"-Papá, hay un señor en la puerta haciendo una colecta para una nueva piscina -Dale un vaso de agua",118161896,0,0,2,1,0,0
187,68333148269850624,"-Manue ¿cómo ha ido el juicio? -El juez ha dicho que 5 años de cárcel ó 95 mil euros -Tú no seas tonto, ¡coge el dinero! ",132679073,0,1,1,1,0,0
188,445424456802897920,"Típico: Entre mas tareas tienes por hacer, más interesante se pone el Internet.",1518218509,3,1,0,0,0,0
189,477407052734558208,"Típico : Decir ""Ya estoy llegando"" cuando aún te falta media hora para llegar.",1518218509,3,1,1,1,0,0
190,76774415089676288,"Una Pepsi llorando frente a una tumba, llega otra y le pregunta: -¿Familiar? -No, litro y medio... ",132679073,2,0,0,2,0,1
191,289834128730357760,"-Si no paga, procederemos a embargar su cuenta - ¿La de Twitter? -No, la del banco -No jodas, ¡ya me había asustado!",118161896,1,3,1,1,1,0
192,212691684331495424,"Voz te imaginas? Amor!!!!! Perrea mami, Perrea, Perrea mami perrea, A ella le gusta la gasolinaa dale mas gasolina!  ",574848706,3,0,0,0,0,0
193,227258598839971841,De los creadores de ''Alvergony'' Llega en 3D Estúpida Tuerta,574848706,3,3,0,0,0,0
194,426081148272275456,"Mi cama y yo nos amamos, pero obviamente la alarma tiene celos.",142482558,2,0,1,1,1,1
195,298465122022727680,"—¿Eres fan de Apple? —No. —¡¿Y esa tablet?! —Es mi novia, abuelo, ya déjala en paz. —Mira tiene mini teclas. —¡ABUELO! —JAJAJÁ —:'(",142482558,0,1,1,1,0,0
